#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3
spoT_P0AG24	0.33618233618233617	0.3575498575498576	0.30626780626780625	0.3603988603988604	0.3660968660968661	0.27350427350427353	0.5284900284900285	0.2037037037037037	0.2678062678062678	0.4074074074074074	0.254985754985755	0.3376068376068376	0.5398860398860399	0.3418803418803419	0.11823361823361822	0.44871794871794873	0.25071225071225073	0.3005698005698006	0.3547008547008547	0.18518518518518517	0.46011396011396005	0.3504273504273504	0.38461538461538464	0.26495726495726496	0.33760683760683763	0.2905982905982906	0.37179487179487175	0.2934472934472934	0.4415954415954416	0.264957264957265	0.1339031339031339	0.7450142450142451	0.12108262108262102	0.4985754985754986	0.26353276353276356	0.2378917378917378	0.41737891737891736	0.33618233618233617	0.24643874643874653
prlF_P15373	0.38738738738738737	0.3333333333333333	0.27927927927927926	0.44144144144144143	0.3063063063063063	0.25225225225225234	0.5675675675675675	0.18018018018018017	0.2522522522522523	0.4864864864864865	0.22522522522522523	0.28828828828828823	0.6126126126126126	0.2702702702702703	0.11711711711711714	0.4864864864864865	0.23423423423423423	0.27927927927927926	0.36036036036036034	0.25225225225225223	0.3873873873873874	0.3963963963963964	0.38738738738738737	0.21621621621621628	0.2882882882882883	0.2972972972972973	0.41441441441441446	0.32432432432432434	0.4594594594594595	0.21621621621621617	0.10810810810810811	0.7387387387387387	0.15315315315315314	0.45045045045045046	0.24324324324324326	0.30630630630630623	0.38738738738738737	0.38738738738738737	0.2252252252252252
osmF_P33362	0.29180327868852457	0.419672131147541	0.2885245901639345	0.3901639344262295	0.32786885245901637	0.2819672131147541	0.5704918032786885	0.16721311475409836	0.2622950819672131	0.4360655737704918	0.2459016393442623	0.3180327868852459	0.5344262295081967	0.3836065573770492	0.08196721311475408	0.380327868852459	0.35081967213114756	0.2688524590163935	0.3081967213114754	0.2262295081967213	0.4655737704918034	0.43278688524590164	0.380327868852459	0.1868852459016394	0.3180327868852459	0.3836065573770492	0.29836065573770487	0.380327868852459	0.43278688524590164	0.1868852459016394	0.09180327868852459	0.8098360655737705	0.09836065573770492	0.4852459016393443	0.2459016393442623	0.2688524590163935	0.49508196721311476	0.29180327868852457	0.21311475409836061
fbaB_P0A991	0.29428571428571426	0.42	0.28571428571428575	0.3942857142857143	0.3457142857142857	0.25999999999999995	0.5657142857142857	0.17714285714285713	0.2571428571428571	0.38	0.27714285714285714	0.34285714285714286	0.5171428571428571	0.38857142857142857	0.0942857142857143	0.40285714285714286	0.3142857142857143	0.2828571428571429	0.2885714285714286	0.22857142857142856	0.4828571428571429	0.4142857142857143	0.35714285714285715	0.22857142857142848	0.34285714285714286	0.34	0.3171428571428571	0.3742857142857143	0.39714285714285713	0.22857142857142854	0.09428571428571429	0.8028571428571428	0.10285714285714287	0.42857142857142855	0.2742857142857143	0.2971428571428571	0.46	0.29428571428571426	0.24571428571428577
cyoA_P0ABJ1	0.24761904761904763	0.41904761904761906	0.3333333333333333	0.35555555555555557	0.33650793650793653	0.30793650793650784	0.5111111111111111	0.20634920634920634	0.2825396825396826	0.4158730158730159	0.21904761904761905	0.365079365079365	0.4984126984126984	0.35555555555555557	0.146031746031746	0.36507936507936506	0.326984126984127	0.3079365079365079	0.28888888888888886	0.20952380952380953	0.5015873015873016	0.4	0.3238095238095238	0.27619047619047615	0.36507936507936506	0.35873015873015873	0.27619047619047615	0.3396825396825397	0.38412698412698415	0.27619047619047615	0.08571428571428572	0.8253968253968254	0.0888888888888889	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.4507936507936508	0.24761904761904763	0.3015873015873016
yajQ_P0A8E7	0.4233128834355828	0.25766871165644173	0.31901840490797545	0.43558282208588955	0.34355828220858897	0.22085889570552153	0.5705521472392638	0.2147239263803681	0.21472392638036805	0.49079754601226994	0.1901840490797546	0.3190184049079754	0.6073619631901841	0.26993865030674846	0.12269938650306744	0.44785276073619634	0.2392638036809816	0.312883435582822	0.4662576687116564	0.1411042944785276	0.392638036809816	0.3374233128834356	0.4171779141104294	0.24539877300613494	0.31901840490797545	0.25153374233128833	0.42944785276073627	0.31901840490797545	0.43558282208588955	0.24539877300613505	0.15337423312883436	0.6871165644171779	0.1595092024539877	0.4723926380368098	0.2392638036809816	0.28834355828220865	0.4171779141104294	0.4233128834355828	0.1595092024539877
btuE_P06610	0.3114754098360656	0.3442622950819672	0.3442622950819672	0.39344262295081966	0.3005464480874317	0.30601092896174864	0.5081967213114754	0.20218579234972678	0.2896174863387978	0.453551912568306	0.17486338797814208	0.3715846994535519	0.5573770491803278	0.29508196721311475	0.14754098360655743	0.4098360655737705	0.26229508196721313	0.32786885245901637	0.3224043715846995	0.23497267759562843	0.44262295081967207	0.3825136612021858	0.3825136612021858	0.23497267759562845	0.37158469945355194	0.3114754098360656	0.31693989071038253	0.3005464480874317	0.4644808743169399	0.2349726775956284	0.09836065573770492	0.7650273224043715	0.13661202185792354	0.4098360655737705	0.3224043715846995	0.26775956284153	0.44808743169398907	0.3114754098360656	0.2404371584699453
rplM_P0AA10	0.3380281690140845	0.4014084507042254	0.2605633802816901	0.33098591549295775	0.43661971830985913	0.23239436619718312	0.5140845070422535	0.2605633802816901	0.22535211267605637	0.3873239436619718	0.30985915492957744	0.3028169014084508	0.5492957746478874	0.36619718309859156	0.08450704225352107	0.47183098591549294	0.2746478873239437	0.2535211267605633	0.30985915492957744	0.23943661971830985	0.45070422535211263	0.3591549295774648	0.31690140845070425	0.323943661971831	0.3028169014084507	0.30985915492957744	0.3873239436619718	0.31690140845070425	0.3591549295774648	0.32394366197183094	0.176056338028169	0.7183098591549296	0.10563380281690138	0.5	0.29577464788732394	0.20422535211267606	0.4154929577464789	0.3380281690140845	0.24647887323943662
sucB_P0AFG6	0.32592592592592595	0.3802469135802469	0.2938271604938271	0.3851851851851852	0.37530864197530867	0.23950617283950615	0.5604938271604938	0.20246913580246914	0.23703703703703707	0.43209876543209874	0.25679012345679014	0.31111111111111117	0.562962962962963	0.36790123456790125	0.06913580246913575	0.4123456790123457	0.2962962962962963	0.2913580246913581	0.3530864197530864	0.20987654320987653	0.43703703703703706	0.4123456790123457	0.3728395061728395	0.21481481481481485	0.3111111111111111	0.345679012345679	0.3432098765432099	0.36049382716049383	0.4246913580246914	0.2148148148148148	0.1259259259259259	0.7283950617283951	0.14567901234567904	0.48641975308641977	0.23703703703703705	0.27654320987654313	0.43703703703703706	0.32592592592592595	0.23703703703703694
ydeI_P31130	0.3230769230769231	0.3923076923076923	0.28461538461538466	0.36923076923076925	0.3923076923076923	0.23846153846153845	0.5230769230769231	0.23846153846153847	0.23846153846153842	0.4307692307692308	0.26153846153846155	0.30769230769230765	0.5538461538461539	0.35384615384615387	0.09230769230769226	0.43846153846153846	0.27692307692307694	0.2846153846153846	0.36153846153846153	0.19230769230769232	0.4461538461538461	0.43846153846153846	0.3076923076923077	0.25384615384615383	0.3076923076923077	0.3384615384615385	0.3538461538461538	0.3769230769230769	0.36923076923076925	0.25384615384615383	0.12307692307692308	0.7461538461538462	0.13076923076923075	0.43846153846153846	0.23846153846153847	0.32307692307692304	0.4307692307692308	0.3230769230769231	0.2461538461538461
